hgnc	chrom	3UTR_length	5UTR_GC	5UTR_length
HGNC:13399	chr19	5543.0	0.7961783439490446	157.0
HGNC:9398	chr21	1351.0	0.5974025974025974	154.0
HGNC:1305	chr21	3089.0	0.5210843373493976	332.0
HGNC:1290	chr21			
HGNC:10080	chr16	844.0	0.5555555555555556	189.0
HGNC:20165	chr14	1837.0	0.7623762376237624	101.0
HGNC:30528	chr3	931.0	0.6716417910447762	134.0
HGNC:16644	chr11	301.0	0.6111111111111112	36.0
HGNC:27598	chr18	1388.0	0.5214285714285715	140.0
HGNC:40037	chr18	2742.0	0.6501650165016502	303.0
HGNC:28301	chr18	7704.0	0.8263305322128851	357.0
HGNC:14137	chr16	3088.0	0.8235294117647058	34.0
HGNC:33725	chr22	235.0	0.4857142857142857	140.0
HGNC:14221	chr18	494.0	0.4354838709677419	62.0
HGNC:10570	chr18	460.0	0.5405405405405406	74.0
HGNC:8949	chr18	1363.0	0.5578947368421052	95.0
HGNC:32962	chr5	1935.0	0.5910652920962199	291.0
HGNC:44406	chr15	3192.0	0.5816326530612245	98.0
HGNC:25285	chr14	1000.0	0.50625	160.0
HGNC:4823	chr16	111.0	0.5675675675675675	37.0
HGNC:4826	chr16	56.0	0.75	20.0
HGNC:13542	chr15	629.0	0.8138528138528138	231.0
HGNC:29642	chr3	384.0	0.4042553191489361	188.0
HGNC:11401	chr22	146.0	0.6413043478260869	92.0
HGNC:34428	chr3	3418.0	0.668918918918919	148.0
HGNC:27366	chr6			
HGNC:27023	chr3	1645.0	0.6547619047619048	252.0
HGNC:31332	chr18	1121.0	1.0	3.0
HGNC:30219	chr18	0.0	0.6	50.0
HGNC:37208	chr18	8126.0	0.7368421052631579	646.0
HGNC:8165	chr6	23.0	0.4	710.0
HGNC:4931	chr6	415.0	0.6363636363636364	22.0
HGNC:9640	chr3	3334.0	0.6538461538461539	26.0
HGNC:25631	chr3	4627.0	0.6086956521739131	46.0
HGNC:24665	chr3	252.0	0.3561872909698996	598.0
HGNC:28014	chr3	393.0	0.4389721627408993	934.0
HGNC:31290	chr3	0.0		0.0
HGNC:24327	chr3	9051.0	0.7635467980295566	406.0
HGNC:17910	chr3	129.0	0.7333333333333333	45.0
HGNC:32669	chr3	6013.0	0.6547619047619048	84.0
HGNC:23574	chr3	1670.0	0.6363636363636364	616.0
HGNC:29024	chr3	3034.0	0.3669410150891632	1458.0
HGNC:2226	chr3	1511.0	0.5679012345679012	81.0
HGNC:28343	chr3	1496.0	0.5205992509363296	267.0
HGNC:29394	chr8	17827.0	0.7744034707158352	461.0
HGNC:4555	chr5	858.0	0.734375	64.0
HGNC:2884	chr14	5163.0	0.5625	32.0
HGNC:18251	chr11	718.0	0.6952380952380952	105.0
HGNC:2883	chr1	1087.0	0.5416666666666666	24.0
HGNC:24056	chr1			
HGNC:17848	chr12	3504.0	0.7413793103448276	58.0
HGNC:17059	chr3	1740.0	0.7	70.0
HGNC:12379	chr2	2486.0	0.6821705426356589	129.0
HGNC:26035	chr12	2470.0	0.8208955223880597	67.0
HGNC:14968	chr5	1183.0	0.6133333333333333	150.0
HGNC:28354	chr19	18.0	0.7093023255813954	86.0
HGNC:12456	chr5			
HGNC:18916	chr17	0.0	0.6071428571428571	56.0
HGNC:34211	chr17	0.0		0.0
HGNC:27904	chr17			
HGNC:18910	chr17	467.0	0.543859649122807	57.0
HGNC:18906	chr17	424.0	0.5625	64.0
HGNC:16775	chr17	340.0	0.6326530612244898	49.0
HGNC:34494	chr17	1206.0	0.618421052631579	152.0
HGNC:31230	chr7	3667.0	0.4595375722543353	346.0
HGNC:25420	chr9	168.0	0.7776349614395887	778.0
HGNC:18890	chr17	371.0	0.3880597014925373	67.0
HGNC:16779	chr17	364.0	0.4716981132075472	53.0
HGNC:16778	chr17	257.0	0.4814814814814814	54.0
HGNC:29265	chr1	1762.0	0.7352941176470589	34.0
HGNC:22968	chr21	260.0	0.625	80.0
HGNC:9223	chr8	3120.0	0.4424778761061947	565.0
HGNC:28818	chr8			
HGNC:29473	chr19	443.0	0.8041237113402062	194.0
HGNC:28766	chr19	2124.0	0.4754716981132075	265.0
HGNC:6370	chr19	603.0	0.6888888888888889	45.0
HGNC:11511	chr19	508.0	0.7510204081632653	245.0
HGNC:8066	chr19	1414.0	0.5978835978835979	378.0
HGNC:28404	chr1	5712.0	0.7507692307692307	325.0
HGNC:33805	chr1			
HGNC:25140	chr1	10481.0	0.6710526315789473	76.0
HGNC:17012	chr6	12740.0	0.5	16.0
HGNC:20959	chr6	826.0	0.7443298969072165	485.0
HGNC:17229	chr1	121.0	0.6865671641791045	67.0
HGNC:4035	chr1	50.0	0.5882352941176471	85.0
HGNC:13047	chr19	1988.0	0.5867768595041323	121.0
HGNC:28482	chr3	108.0	0.7272727272727273	88.0
HGNC:2417	chr3	253.0	0.4259259259259259	54.0
HGNC:2360	chr14	290.0	0.7027027027027027	148.0
HGNC:27506	chr2	2146.0	0.7558139534883721	258.0
HGNC:31814	chr1	659.0	0.6600985221674877	203.0
HGNC:23475	chr10	169.0	0.5401459854014599	274.0
HGNC:30834	chr3	2469.0	0.5314685314685315	143.0
HGNC:16997	chr1	2047.0	0.5276073619631901	163.0
HGNC:101	chr7	102.0	0.6450704225352113	355.0
HGNC:23237	chr7	3359.0	0.5595238095238095	84.0
HGNC:28236	chr9	51.0	0.65	60.0
HGNC:8246	chr7	3436.0	0.337129840546697	439.0
HGNC:2441	chr17	110.0	0.6190476190476191	63.0
HGNC:33879	chr9	2529.0	0.8666666666666667	30.0
HGNC:11649	chr14	713.0	0.6428571428571429	42.0
HGNC:31862	chr1	801.0	0.6878453038674033	362.0
HGNC:11467	chr17	1068.0	0.5454545454545454	66.0
HGNC:12369	chr7	371.0	0.3824884792626728	434.0
HGNC:7989	chr1	3625.0	0.5877862595419847	131.0
HGNC:6719	chr5	253.0	0.6631578947368421	95.0
HGNC:28640	chr2	311.0	0.8275862068965517	29.0
HGNC:23797	chr19	95.0	0.5909090909090909	22.0
HGNC:1974	chr10	1298.0	0.703125	64.0
HGNC:14008	chr5	378.0	0.7205882352941176	68.0
HGNC:4634	chr1	450.0	0.6440677966101694	59.0
HGNC:18623	chr16	2778.0	0.5833333333333334	12.0
HGNC:23724	chr10	3943.0	0.6	10.0
HGNC:6522	chr16	154.0	0.631578947368421	19.0
HGNC:9667	chr11	223.0	0.6984126984126984	63.0
HGNC:32190	chr7	239.0	0.581267217630854	363.0
HGNC:16776	chr17	426.0	0.5333333333333333	60.0
HGNC:18891	chr17	343.0	0.5882352941176471	34.0
HGNC:4450	chr7	624.0	0.6263736263736264	182.0
HGNC:28695	chr17	1737.0	0.5512820512820513	78.0
HGNC:10885	chr11	197.0	0.7630057803468208	173.0
HGNC:18955	chr14	6492.0	0.5748031496062992	127.0
HGNC:693	chr11	329.0	0.7708333333333334	48.0
HGNC:32484	chr15	0.0	0.6931034482758621	290.0
HGNC:10612	chr17	513.0	0.575	80.0
HGNC:29606	chr1	407.0	0.4313725490196078	102.0
HGNC:25073	chr1	3198.0	0.5038961038961038	385.0
HGNC:11281	chr5	632.0	0.6666666666666666	21.0
HGNC:30526	chr3	3761.0	0.8061224489795918	98.0
HGNC:19123	chr10	1446.0	0.7121212121212122	66.0
HGNC:33826	chr8	1609.0	0.7846153846153846	195.0
HGNC:27652	chr15	1448.0	0.7532467532467533	77.0
HGNC:12669	chr5	900.0	0.7471264367816092	87.0
HGNC:28323	chr6	1022.0	0.6789667896678967	271.0
HGNC:30739	chr11	728.0	0.6153846153846154	26.0
HGNC:4878	chr15	3153.0	0.7619047619047619	42.0
HGNC:7710	chr11	81.0	0.4444444444444444	18.0
HGNC:29477	chr1	4088.0	0.7543859649122807	57.0
HGNC:29532	chr2	2407.0	0.6731707317073171	205.0
HGNC:25151	chr19	296.0	0.7035175879396985	199.0
HGNC:9282	chr2	3637.0	0.6779661016949152	295.0
HGNC:30004	chr16	391.0	0.5844155844155844	77.0
HGNC:13945	chr6	600.0	0.6692307692307692	130.0
HGNC:18874	chr16	603.0	0.7021857923497268	366.0
HGNC:15486	chr3	700.0	0.7592592592592593	108.0
HGNC:2349	chr6	475.0	0.6666666666666666	39.0
HGNC:12269	chr3	45.0	0.660377358490566	106.0
HGNC:3167	chr9	2818.0	0.6746666666666666	375.0
HGNC:26055	chr2	2720.0	0.7727272727272727	66.0
HGNC:16101	chr20	82.0	0.6041666666666666	96.0
HGNC:2062	chr6	261.0	0.6629213483146067	267.0
HGNC:2716	chr6	197.0	0.5	138.0
HGNC:10419	chr14	90.0	0.5	34.0
HGNC:12545	chr4	489.0	0.4615384615384615	26.0
HGNC:862	chr6	964.0	0.4081632653061224	49.0
HGNC:12918	chr19	3321.0	0.6739811912225705	319.0
HGNC:4658	chr6	123.0	0.525	200.0
HGNC:18682	chr12	427.0	0.5454545454545454	22.0
HGNC:25112	chr19	3318.0	0.5384615384615384	117.0
HGNC:18788	chr12	761.0	0.3719512195121951	164.0
HGNC:31949	chr19	300.0	0.7142857142857143	21.0
HGNC:3334	chr16	4483.0	0.6818181818181818	110.0
HGNC:21302	chr17	1303.0	0.6310240963855421	664.0
HGNC:25646	chr8			
HGNC:18795	chr6	365.0	0.5806451612903226	31.0
HGNC:26845	chr19	428.0	0.6333333333333333	30.0
HGNC:31948	chr19	212.0	0.5388349514563107	206.0
HGNC:20601	chr2	444.0	0.6	45.0
HGNC:6713	chr14	1326.0	0.6635220125786163	318.0
HGNC:19260	chr14	297.0	0.5476190476190477	126.0
HGNC:2956	chr16	142.0	0.4788732394366197	355.0
HGNC:28781	chr14	81.0	0.6756756756756757	111.0
HGNC:2453	chr22	1280.0	0.8601398601398601	286.0
HGNC:10626	chr9	54.0	0.5	24.0
HGNC:6131	chr14	369.0	0.6266666666666667	75.0
HGNC:4135	chr9	586.0	0.6333333333333333	30.0
HGNC:4830	chr11	124.0	0.5272727272727272	55.0
HGNC:4831	chr11	90.0	0.5094339622641509	53.0
HGNC:2051	chr16	489.0	0.6454545454545455	440.0
HGNC:6134	chr5	6758.0	0.6118721461187214	438.0
HGNC:32036	chr19	1835.0	0.7142857142857143	140.0
HGNC:32462	chr19	517.0	0.6055045871559633	109.0
HGNC:13175	chr19	5131.0	0.5481481481481482	135.0
HGNC:30684	chr17	853.0	0.7115384615384616	52.0
HGNC:556	chr14	182.0	0.6724137931034483	58.0
HGNC:13165	chr19	1805.0	0.556390977443609	133.0
HGNC:25576	chr13	1468.0	0.6842105263157895	57.0
HGNC:11861	chr19	298.0	0.7674418604651163	86.0
HGNC:6995	chr19	230.0	0.6818181818181818	88.0
HGNC:4139	chr15	1527.0	0.5433255269320844	1281.0
HGNC:24483	chr3	876.0	0.735632183908046	174.0
HGNC:17922	chr7	1094.0	0.7204968944099379	161.0
HGNC:10322	chr11	180.0	0.8387096774193549	31.0
HGNC:38709	chr12	15505.0	0.5584415584415584	154.0
HGNC:28419	chr19	1098.0	0.6470588235294118	34.0
HGNC:13618	chr8	315.0	0.4666666666666667	60.0
HGNC:11859	chr11	481.0	0.7071823204419889	181.0
HGNC:2314	chr20	197.0	0.7021276595744681	141.0
HGNC:27902	chr17	521.0	0.7727272727272727	44.0
HGNC:27407	chr3	1008.0	0.4087591240875912	137.0
HGNC:19684	chr7	951.0	0.3891625615763547	406.0
HGNC:48958	chr7			
HGNC:21365	chr6	1004.0	0.6359447004608295	217.0
HGNC:7554	chr1	2177.0	0.7209302325581395	43.0
HGNC:27220	chr7	3690.0	0.6486486486486487	111.0
HGNC:32528	chr17	1726.0	0.6836734693877551	98.0
HGNC:23056	chr3	213.0	0.5909090909090909	22.0
HGNC:18835	chr7			
HGNC:33112	chr19			
HGNC:26236	chr1	220.0	0.6981132075471698	53.0
HGNC:48953	chr7	681.0	0.4333333333333333	150.0
HGNC:34073	chr19	423.0	0.648936170212766	94.0
HGNC:32406	chr3	1016.0	0.5087719298245614	114.0
HGNC:27900	chr17	460.0	0.5291411042944786	1304.0
HGNC:35475	chr3	669.0		0.0
HGNC:21689	chr7	334.0	0.6623376623376623	77.0
HGNC:483	chr14	175.0	0.5193798449612403	129.0
HGNC:26978	chr11	298.0	0.6666666666666666	36.0
HGNC:35462	chr7	1351.0	0.5	184.0
HGNC:22180	chr7	299.0	0.5873015873015873	126.0
HGNC:21494	chr6	487.0	0.5428954423592494	746.0
HGNC:35422	chr5	4615.0	0.8055555555555556	144.0
HGNC:34530	chr5	109.0	1.0	1.0
HGNC:28719	chr4	3578.0	0.5828220858895705	489.0
HGNC:34443	chr11	2337.0	0.7068965517241379	116.0
HGNC:34436	chr9	747.0	0.6414141414141414	594.0
HGNC:28093	chr10	1630.0	0.5172413793103449	116.0
HGNC:22800	chr7	36.0	0.4130434782608695	138.0
HGNC:17452	chr10	1199.0	0.7073170731707317	123.0
HGNC:35153	chr17	319.0	0.5446623093681917	1836.0
HGNC:33196	chr19	997.0	0.6790123456790124	81.0
HGNC:40047	chr22	2198.0	0.6271186440677966	59.0
HGNC:27200	chr5	207.0	0.4609375	128.0
HGNC:28044	chr12	0.0	0.2987012987012987	77.0
HGNC:31839	chr2	1584.0	0.6236559139784946	93.0
HGNC:30178	chr11	1193.0	0.631578947368421	133.0
HGNC:18905	chr17	342.0	0.631578947368421	19.0
HGNC:10666	chr11	168.0	0.5559875583203733	1286.0
HGNC:34492	chr17	103.0	0.673469387755102	49.0
HGNC:23447	chr10	271.0	0.5038314176245211	522.0
HGNC:21744	chr15	1391.0	0.6111111111111112	324.0
HGNC:35412	chr2	1930.0	0.7281399046104928	629.0
HGNC:44155	chr8	120.0	0.6802721088435374	147.0
HGNC:23528	chr10	274.0	0.7838827838827839	273.0
HGNC:35159	chr3	12.0	0.6142857142857143	70.0
HGNC:35158	chr3	60.0	0.5384615384615384	13.0
HGNC:20304	chr10	4235.0	0.6878980891719745	157.0
HGNC:37252	chr2	1611.0	0.4629629629629629	270.0
HGNC:34452	chr12	117.0	0.3578947368421052	95.0
HGNC:5457	chr3	459.0	0.7741935483870968	155.0
HGNC:16664	chr2	1625.0	0.5625	112.0
HGNC:34528	chr6	336.0	0.5	4.0
HGNC:25451	chr11	2669.0	0.7541528239202658	301.0
HGNC:33113	chr11	1057.0	0.5708661417322834	254.0
HGNC:37636	chr11	218.0	0.5	12.0
HGNC:14284	chr11	1273.0	0.4795918367346938	196.0
HGNC:28065	chr8	271.0	0.5145631067961165	206.0
HGNC:34075	chr17	182.0	0.55	20.0
HGNC:34417	chr2	225.0	0.52	25.0
HGNC:35236	chr17	831.0	0.6446280991735537	242.0
HGNC:32696	chr2	825.0	0.8192090395480226	177.0
HGNC:32394	chr11	160.0	0.6	50.0
HGNC:27503	chr14			
HGNC:37283	chr9	52.0	0.574468085106383	47.0
HGNC:41983	chr16	21.0		0.0
HGNC:26993	chr17	1487.0	0.7545454545454545	110.0
HGNC:30322	chr5	977.0	0.7536231884057971	138.0
HGNC:28745	chr17	190.0	0.5081967213114754	244.0
HGNC:34303	chr8	0.0		0.0
HGNC:37276	chr7	4170.0	0.75	216.0
HGNC:41982	chr16	31.0	0.3842105263157894	190.0
HGNC:32016	chr12	346.0	0.5	260.0
HGNC:22442	chr7	758.0	0.3664596273291925	161.0
HGNC:30306	chr12	358.0	0.6694214876033058	121.0
HGNC:34410	chr17	495.0	0.782608695652174	23.0
HGNC:18464	chr7	996.0	0.52	25.0
HGNC:27035	chr8	3950.0	0.76	25.0
HGNC:31978	chr9	425.0	0.6610169491525424	59.0
HGNC:34455	chr16	355.0	0.6911764705882353	68.0
HGNC:7515	chr11	436.0	0.6595744680851063	47.0
HGNC:29663	chr9	110.0	0.54421768707483	147.0
HGNC:32205	chr15	3257.0	0.5609756097560976	41.0
HGNC:34242	chr9	176.0	0.56	50.0
HGNC:22965	chr22	17321.0	0.6356589147286822	387.0
HGNC:31673	chr4	118.0	0.4133574007220216	554.0
HGNC:27028	chr5	1472.0	0.7678571428571429	112.0
HGNC:37269	chr5	5374.0	0.7142857142857143	35.0
HGNC:25790	chr20	257.0	0.5379310344827586	290.0
HGNC:31973	chr15	2537.0	0.5254372019077902	1258.0
HGNC:18867	chr8	205.0	0.4594594594594595	37.0
HGNC:20164	chr14	3153.0	0.7611111111111111	180.0
HGNC:20438	chr14	586.0	0.5454545454545454	121.0
HGNC:14584	chr20	158.0	0.7	30.0
HGNC:32284	chr8	22.0	0.4716312056737589	282.0
HGNC:37134	chr8	2459.0	0.4716312056737589	282.0
HGNC:7586	chr4	39.0	0.6285714285714286	105.0
HGNC:15952	chr20	2075.0	0.8159203980099502	201.0
HGNC:37225	chr15	1747.0	0.5384615384615384	91.0
HGNC:19904	chr18	1203.0	0.5454545454545454	121.0
HGNC:16244	chr20	518.0	0.8811881188118812	101.0
HGNC:20521	chr21	407.0	0.6333333333333333	30.0
HGNC:22966	chr21	321.0	0.6666666666666666	45.0
HGNC:44661	chr18	738.0	0.4	15.0
HGNC:32695	chr18	727.0	0.6736526946107785	334.0
HGNC:30553	chr13	6141.0	0.6209677419354839	124.0
HGNC:34532	chr20	236.0	0.4361702127659574	94.0
HGNC:18325	chr22	797.0	0.6666666666666666	108.0
HGNC:37254	chr20	1974.0	0.5	132.0
HGNC:5017	chr4	645.0	0.8222222222222222	225.0
HGNC:4192	chr17	319.0	0.7184115523465704	277.0
HGNC:10458	chr1	311.0	0.3782051282051282	156.0
HGNC:29995	chr1	83.0	0.5909090909090909	22.0
HGNC:17206	chr6	3876.0	0.55	20.0
HGNC:30187	chr1	2435.0	0.6880733944954128	109.0
HGNC:33593	chr1	1099.0	0.5469107551487414	874.0
HGNC:11910	chr1	648.0	0.7424242424242424	66.0
HGNC:20863	chr1			
HGNC:35410	chr1	144.0	0.72	75.0
HGNC:26809	chr1	1149.0	0.4923076923076923	65.0
HGNC:32220	chr1	4968.0	0.5631768953068592	277.0
HGNC:35445	chr1	0.0		0.0
HGNC:25262	chr1	139.0	0.639344262295082	183.0
HGNC:34297	chr1	5392.0	0.6868131868131868	182.0
HGNC:32151	chr1	1633.0	0.5306532663316583	995.0
HGNC:5398	chr19	206.0	0.6896551724137931	29.0
HGNC:26644	chr4			
HGNC:40040	chr19	394.0	0.5542168674698795	83.0
HGNC:26533	chr10	0.0		0.0
HGNC:29418	chr5	2971.0	0.71875	96.0
HGNC:30690	chr2	960.0	0.7266187050359713	139.0
HGNC:35245	chr22	133.0	0.7258064516129032	62.0
HGNC:13253	chr16	57.0	0.65	140.0
HGNC:29679	chr16	68.0	0.7126436781609196	87.0
HGNC:29944	chr4	2673.0	0.48	150.0
HGNC:49288	chr2	2883.0	0.6538461538461539	26.0
HGNC:45037	chr2	1096.0	0.4086021505376344	279.0
HGNC:15970	chr7	2159.0	0.7181818181818181	220.0
HGNC:26646	chr19	1177.0	0.6785714285714286	56.0
HGNC:15945	chr1	75.0	0.4444444444444444	18.0
HGNC:33911	chr17	246.0	0.6333333333333333	60.0
HGNC:19231	chr11	124.0	0.660377358490566	53.0
HGNC:21592	chr22	2085.0	0.825	40.0
HGNC:26088	chr1	1624.0	0.5641891891891891	888.0
HGNC:48955	chr7	1685.0	0.6842105263157895	133.0
HGNC:14945	chr6	2925.0	0.6827586206896552	145.0
HGNC:24736	chr2	297.0	0.6597938144329897	97.0
HGNC:21206	chr19	214.0	0.657258064516129	248.0
HGNC:37245	chr19	288.0	0.5863219349457881	1199.0
HGNC:12643	chr17	1706.0	0.7681159420289855	69.0
HGNC:48956	chr7			
HGNC:8354	chr7	3861.0	0.4803370786516854	356.0
HGNC:19090	chr8	2884.0	0.516245487364621	554.0
HGNC:34431	chr6	218.0	0.6363636363636364	33.0
HGNC:9317	chr2	2106.0	0.7308641975308642	405.0
HGNC:9520	chr19	489.0	0.5670103092783505	97.0
HGNC:3588	chr9	269.0	0.6842105263157895	418.0
HGNC:8232	chr7	7508.0	0.4894514767932489	237.0
HGNC:22971	chr21	328.0	0.569620253164557	79.0
HGNC:574	chr7	2157.0	0.6527777777777778	72.0
HGNC:25275	chr2	193.0	0.5121951219512195	41.0
HGNC:34432	chr7			
HGNC:16777	chr17	605.0	0.4528301886792453	53.0
HGNC:15082	chr7	2913.0	0.473186119873817	317.0
HGNC:9102	chr7	7139.0	0.6592592592592592	135.0
HGNC:1835	chr8	398.0	0.75	44.0
HGNC:16771	chr17	434.0	0.490566037735849	53.0
HGNC:8283	chr17	771.0	0.6206896551724138	29.0
HGNC:30804	chr5	558.0	0.5505376344086022	465.0
HGNC:23037	chr18	1480.0	0.5099009900990099	202.0
HGNC:8182	chr1	2616.0	0.360759493670886	158.0
HGNC:7954	chr22	4157.0	0.8647058823529412	170.0
HGNC:25401	chr7	386.0	0.5972222222222222	360.0
HGNC:8247	chr7	0.0		0.0
HGNC:9304	chr8	2267.0	0.6987179487179487	312.0
HGNC:25534	chr19	231.0	0.7520661157024794	121.0
HGNC:37249	chr19	481.0	0.5581395348837209	43.0
HGNC:17241	chr17	649.0	0.5236686390532544	1014.0
HGNC:14737	chr11	0.0		0.0
HGNC:19562	chr7	718.0	0.4	90.0
HGNC:18885	chr7	29.0	0.4761904761904761	42.0
HGNC:15084	chr7	1143.0	0.4634146341463415	123.0
HGNC:14523	chr2	4224.0	0.5125925925925926	675.0
HGNC:4034	chr19	386.0	0.7088607594936709	79.0
HGNC:20937	chr8	1518.0	0.4142857142857143	560.0
HGNC:15595	chr3	1246.0	0.7021276595744681	94.0
HGNC:14870	chr22	8808.0	0.5511111111111111	225.0
HGNC:3576	chr11	288.0	0.7926829268292683	164.0
HGNC:8229	chr7	3680.0	0.4360902255639097	133.0
HGNC:8297	chr14	1618.0	0.3898305084745763	295.0
HGNC:20570	chr1	1520.0	0.6206896551724138	29.0
HGNC:12458	chr19	2400.0	0.639344262295082	61.0
HGNC:30434	chr1	257.0	0.7	20.0
HGNC:9326	chr6	725.0	0.6102941176470589	272.0
HGNC:22364	chr7			
HGNC:49261	chr2			
HGNC:27145	chr1	357.0	0.6548672566371682	339.0
HGNC:22412	chr7	823.0	0.569377990430622	209.0
HGNC:39602	chr21	205.0		0.0
HGNC:31963	chr14	932.0	0.6428571428571429	14.0
HGNC:37096	chr14	5087.0	0.5961538461538461	52.0
HGNC:37094	chr2	160.0	0.5268817204301075	93.0
HGNC:282	chr2	1921.0	0.7440758293838863	422.0
HGNC:32576	chr1	295.0	0.4	5.0
HGNC:31008	chr10			
HGNC:43973	chr11	178.0	0.4417077175697865	609.0
HGNC:19055	chr16	4304.0	0.7	40.0
HGNC:10518	chr6	563.0	0.5174129353233831	201.0
HGNC:14395	chr17	183.0	0.5517241379310345	29.0
HGNC:25932	chr19	4444.0	0.6013986013986014	143.0
HGNC:31736	chr15	133.0	0.6302083333333334	192.0
HGNC:4829	chr11	126.0	0.42	50.0
HGNC:16449	chr19	246.0	0.5909090909090909	88.0
HGNC:14253	chr19	1440.0	0.8488372093023255	86.0
HGNC:4940	chr6	3162.0	0.4615384615384615	52.0
HGNC:14344	chr11	389.0	0.7198275862068966	232.0
HGNC:28116	chr1	1133.0	0.7127659574468085	376.0
HGNC:48332	chr5			
HGNC:27011	chr17	312.0	0.5253164556962026	158.0
HGNC:25673	chr17	2544.0	0.7857142857142857	14.0
HGNC:1324	chr6	141.0	0.5294117647058824	51.0
HGNC:27293	chr19	82.0	0.6885245901639344	244.0
HGNC:33279	chr16	5518.0	0.6623376623376623	308.0
HGNC:27356	chr6	4131.0	0.7645833333333333	480.0
HGNC:4557	chr6	788.0	0.5639097744360902	133.0
HGNC:33242	chr19			
HGNC:53114	chr19			
HGNC:33551	chr17	294.0	0.6739130434782609	46.0
HGNC:37280	chr7	0.0	0.7614213197969543	197.0
HGNC:37219	chr12	2370.0	0.7866666666666666	75.0
HGNC:29017	chr17	1958.0	0.6936936936936937	111.0
HGNC:27286	chr15			
HGNC:29293	chr17	1413.0	0.8181818181818182	22.0
HGNC:40375	chr3	417.0	0.5714285714285714	35.0
HGNC:37210	chr1	109.0	0.5989761092150171	586.0
HGNC:23216	chr16	1421.0	0.7741273100616016	487.0
HGNC:28007	chr17	886.0	0.7450980392156863	102.0
HGNC:14472	chr3	263.0	0.6911764705882353	68.0
HGNC:15090	chr7	0.0		0.0
HGNC:44652	chr1	163.0	0.7106598984771574	394.0
HGNC:3438	chr10	4345.0	0.6896551724137931	174.0
HGNC:33518	chr10	1204.0	0.5283018867924528	53.0
HGNC:21040	chr6	885.0	0.7083333333333334	24.0
HGNC:8024	chr19	299.0		0.0
HGNC:33154	chr7	863.0	0.6565495207667732	626.0
HGNC:48661	chr2	3433.0	0.7565217391304347	460.0
HGNC:40026	chr14	2026.0	0.6934306569343066	137.0
HGNC:15221	chr11	5475.0	0.4042553191489361	141.0
HGNC:27282	chr12			
HGNC:18896	chr2	4445.0	0.7547169811320755	424.0
HGNC:6322	chr5	577.0	0.580952380952381	105.0
HGNC:37243	chr18	371.0	0.7526881720430108	93.0
HGNC:19955	chr14			
HGNC:42976	chr8			
HGNC:37262	chr4			
HGNC:35239	chr6			
HGNC:6709	chr6	631.0	0.6946107784431138	167.0
HGNC:42963	chr17			
HGNC:13923	chr6	168.0	0.5942028985507246	69.0
HGNC:40024	chr12	573.0	0.7741935483870968	93.0
HGNC:29448	chr3	1010.0	0.7083333333333334	168.0
HGNC:15019	chr1			
HGNC:15577	chr8	663.0	0.6666666666666666	75.0
HGNC:37212	chr10	2793.0	0.6290630975143403	1046.0
HGNC:8605	chr10	1061.0	0.6456953642384106	302.0
HGNC:37281	chr7	320.0	0.5524475524475524	286.0
HGNC:30385	chr19	1729.0	0.6585365853658537	82.0
HGNC:6711	chr6	151.0	0.4285714285714285	7.0
HGNC:40912	chr14	380.0	0.4022471910112359	445.0
HGNC:44651	chr1	67.0	0.4683544303797468	79.0
HGNC:20358	chr14			
HGNC:23208	chr7	1560.0	0.7857142857142857	28.0
HGNC:28505	chr18	2579.0	0.668141592920354	226.0
HGNC:27290	chr16			
HGNC:32045	chr1			
HGNC:8499	chr9	117.0	0.6388888888888888	36.0
HGNC:26073	chr19	451.0	0.85	20.0
HGNC:32483	chr2	273.0	0.6727272727272727	55.0
HGNC:23448	chr10	272.0	0.5242080095636581	3346.0
HGNC:42951	chr1	1323.0	0.8916666666666667	120.0
HGNC:37218	chr11	15.0	0.5306122448979592	49.0
HGNC:41906	chr5	1442.0	0.782608695652174	23.0
HGNC:32387	chr17	4598.0	0.5	108.0
HGNC:2861	chr5	2861.0	0.7246963562753036	494.0
HGNC:13938	chr6	320.0	0.711864406779661	59.0
HGNC:1296	chr21			
HGNC:10354	chr12	443.0	0.4838709677419355	155.0
HGNC:8886	chr11	163.0	0.6111111111111112	54.0
HGNC:45147	chr19	241.0	0.5671641791044776	67.0
HGNC:8498	chr9	122.0	0.6388888888888888	36.0
HGNC:18387	chr14			
HGNC:33160	chr3	150.0	0.4646739130434782	368.0
HGNC:33630	chr15	221.0	0.4955116696588869	557.0
HGNC:31652	chr10	2186.0	0.7717391304347826	92.0
HGNC:17633	chr10			
HGNC:23707	chr19	2406.0	0.5327868852459017	244.0
HGNC:30489	chr16	190.0	0.7764705882352941	85.0
HGNC:40038	chr19	400.0	0.5853658536585366	41.0
HGNC:8885	chr11	396.0	0.62	50.0
HGNC:9463	chr7	56.0	0.625	64.0
HGNC:31816	chr3	55.0	0.52	50.0
HGNC:48327	chr15	19.0	0.5757575757575758	33.0
HGNC:27578	chr17	2150.0	0.8888888888888888	18.0
HGNC:44669	chr6	585.0	0.5064935064935064	154.0
HGNC:31438	chr9			
HGNC:14767	chr3	94.0	0.4157303370786517	89.0
HGNC:23644	chr9	579.0	0.6317991631799164	239.0
HGNC:44209	chr19			
HGNC:9340	chr12	141.0	0.6052631578947368	38.0
HGNC:40027	chr15	3072.0	0.7677824267782427	478.0
